"Location","String Value","String Representation","Data Type"
"102cb9ed7","Quality Level","\"Quality Level\"","ds"
"102cb9ee5","Focus Mode","\"Focus Mode\"","ds"
"102cb9ef0","Flash Mode","\"Flash Mode\"","ds"
"102cb9efb","White Balance","\"White Balance\"","ds"
"102cb9f09","Digital Zoom","\"Digital Zoom\"","ds"
"102cb9f16","ISO Speed","\"ISO Speed\"","ds"
"102cb9f20","Color","\"Color\"","ds"
"102cb9f26","Time Zone","\"Time Zone\"","ds"
"102cb9f30","Daylight Savings","\"Daylight Savings\"","ds"
"102cb9f41","PentaxVersion","\"PentaxVersion\"","ds"
"102cb9f4f","PentaxMode","\"PentaxMode\"","ds"
"102cb9f5a","PentaxModelID","\"PentaxModelID\"","ds"
"102cb9f68","Pentax PentaxModelID Values","\"Pentax PentaxModelID Values\"","ds"
"102cb9f84","Date","\"Date\"","ds"
"102cb9f89","Time","\"Time\"","ds"
"102cb9f8e","PentaxImageSize","\"PentaxImageSize\"","ds"
"102cb9f9e","AFPointSelected","\"AFPointSelected\"","ds"
"102cb9fae","AFPointsInFocus","\"AFPointsInFocus\"","ds"
"102cb9fbe","FocusPosition","\"FocusPosition\"","ds"
"102cb9fcc","LightReading","\"LightReading\"","ds"
"102cb9fd9","AutoBracketing","\"AutoBracketing\"","ds"
"102cb9fe8","WhiteBalanceMode","\"WhiteBalanceMode\"","ds"
"102cb9ff9","Pentax City Values","\"Pentax City Values\"","ds"
"102cba00c","DestinationCity","\"DestinationCity\"","ds"
"102cba01c","HometownDST","\"HometownDST\"","ds"
"102cba028","DestinationDST","\"DestinationDST\"","ds"
"102cba037","DSPFirmwareVersion","\"DSPFirmwareVersion\"","ds"
"102cba04a","CPUFirmwareVersion","\"CPUFirmwareVersion\"","ds"
"102cba05d","EffectiveLV","\"EffectiveLV\"","ds"
"102cba069","SensorSize","\"SensorSize\"","ds"
"102cba074","RawImageSize","\"RawImageSize\"","ds"
"102cba081","PreviewImageBorders","\"PreviewImageBorders\"","ds"
"102cba095","Pentax LensType Values","\"Pentax LensType Values\"","ds"
"102cba0ac","SensitivityAdjust","\"SensitivityAdjust\"","ds"
"102cba0be","ImageProcessingCount","\"ImageProcessingCount\"","ds"
"102cba0d3","CameraTemperature","\"CameraTemperature\"","ds"
"102cba0e5","AELock","\"AELock\"","ds"
"102cba0ec","ImageTone","\"ImageTone\"","ds"
"102cba0f6","ShakeReductionInfo","\"ShakeReductionInfo\"","ds"
"102cba109","Pentax SRInfo Tags","\"Pentax SRInfo Tags\"","ds"
"102cba11c","FaceInfo","\"FaceInfo\"","ds"
"102cba125","Pentax FaceInfo Tags","\"Pentax FaceInfo Tags\"","ds"
"102cba13a","Hue","\"Hue\"","ds"
"102cba13e","AWBInfo","\"AWBInfo\"","ds"
"102cba146","Pentax AWBInfo Tags","\"Pentax AWBInfo Tags\"","ds"
"102cba15a","DynamicRangeExpansion","\"DynamicRangeExpansion\"","ds"
"102cba170","TimeInfo","\"TimeInfo\"","ds"
"102cba179","Pentax TimeInfo Tags","\"Pentax TimeInfo Tags\"","ds"
"102cba18e","HighLowKeyAdj","\"HighLowKeyAdj\"","ds"
"102cba19c","ContrastHighlight","\"ContrastHighlight\"","ds"
"102cba1ae","ContrastShadow","\"ContrastShadow\"","ds"
"102cba1bd","ContrastHighlightShadowAdj","\"ContrastHighlightShadowAdj\"","ds"
"102cba1d8","FineSharpness","\"FineSharpness\"","ds"
"102cba1e6","AFAdjustment","\"AFAdjustment\"","ds"
"102cba1f3","MonochromeFilterEffect","\"MonochromeFilterEffect\"","ds"
"102cba20a","MonochromeToning","\"MonochromeToning\"","ds"
"102cba21b","FaceDetect","\"FaceDetect\"","ds"
"102cba226","FaceDetectFrameSize","\"FaceDetectFrameSize\"","ds"
"102cba23a","ShadowCompensation","\"ShadowCompensation\"","ds"
"102cba24d","ISOAutoParameters","\"ISOAutoParameters\"","ds"
"102cba25f","CrossProcess","\"CrossProcess\"","ds"
"102cba26c","LensCorr","\"LensCorr\"","ds"
"102cba275","Pentax LensCorr Tags","\"Pentax LensCorr Tags\"","ds"
"102cba28a","BleachBypassToning","\"BleachBypassToning\"","ds"
"102cba29d","BlackPoint","\"BlackPoint\"","ds"
"102cba2a8","ColorMatrixA","\"ColorMatrixA\"","ds"
"102cba2b5","ColorMatrixB","\"ColorMatrixB\"","ds"
"102cba2c2","Pentax CameraSettings Tags","\"Pentax CameraSettings Tags\"","ds"
"102cba2dd","AEInfo","\"AEInfo\"","ds"
"102cba2e4","Pentax AEInfo Tags","\"Pentax AEInfo Tags\"","ds"
"102cba2f7","Pentax LensInfo Tags","\"Pentax LensInfo Tags\"","ds"
"102cba30c","Pentax FlashInfo Tags","\"Pentax FlashInfo Tags\"","ds"
"102cba322","AEMeteringSegments","\"AEMeteringSegments\"","ds"
"102cba335","FlashMeteringSegments","\"FlashMeteringSegments\"","ds"
"102cba34b","SlaveFlashMeteringSegments","\"SlaveFlashMeteringSegments\"","ds"
"102cba366","WB_RGGBLevelsDaylight","\"WB_RGGBLevelsDaylight\"","ds"
"102cba37c","WB_RGGBLevelsShade","\"WB_RGGBLevelsShade\"","ds"
"102cba38f","WB_RGGBLevelsCloudy","\"WB_RGGBLevelsCloudy\"","ds"
"102cba3a3","WB_RGGBLevelsTungsten","\"WB_RGGBLevelsTungsten\"","ds"
"102cba3b9","WB_RGGBLevelsFluorescentD","\"WB_RGGBLevelsFluorescentD\"","ds"
"102cba3d3","WB_RGGBLevelsFluorescentN","\"WB_RGGBLevelsFluorescentN\"","ds"
"102cba3ed","WB_RGGBLevelsFluorescentW","\"WB_RGGBLevelsFluorescentW\"","ds"
"102cba407","WB_RGGBLevelsFlash","\"WB_RGGBLevelsFlash\"","ds"
"102cba41a","CameraInfo","\"CameraInfo\"","ds"
"102cba425","Pentax CameraInfo Tags","\"Pentax CameraInfo Tags\"","ds"
"102cba43c","BatteryInfo","\"BatteryInfo\"","ds"
"102cba448","Pentax BatteryInfo Tags","\"Pentax BatteryInfo Tags\"","ds"
"102cba460","SaturationInfo","\"SaturationInfo\"","ds"
"102cba46f","Pentax AFInfo Tags","\"Pentax AFInfo Tags\"","ds"
"102cba482","Pentax ColorInfo Tags","\"Pentax ColorInfo Tags\"","ds"
"102cba498","EVStepInfo","\"EVStepInfo\"","ds"
"102cba4a3","Pentax EVStepInfo Tags","\"Pentax EVStepInfo Tags\"","ds"
"102cba4ba","Pentax ShotInfo Tags","\"Pentax ShotInfo Tags\"","ds"
"102cba4cf","FacePos","\"FacePos\"","ds"
"102cba4d7","Pentax FacePos Tags","\"Pentax FacePos Tags\"","ds"
"102cba4eb","FaceSize","\"FaceSize\"","ds"
"102cba4f4","Pentax FaceSize Tags","\"Pentax FaceSize Tags\"","ds"
"102cba509","Pentax FilterInfo Tags","\"Pentax FilterInfo Tags\"","ds"
"102cba520","LevelInfo","\"LevelInfo\"","ds"
"102cba52a","Pentax LevelInfo Tags","\"Pentax LevelInfo Tags\"","ds"
"102cba540","ContrastDetectAFArea","\"ContrastDetectAFArea\"","ds"
"102cba555","CrossProcessParams","\"CrossProcessParams\"","ds"
"102cba568","ToneCurve","\"ToneCurve\"","ds"
"102cba572","ToneCurves","\"ToneCurves\"","ds"
"102cba57d","HometownCityCode","\"HometownCityCode\"","ds"
"102cba58e","DestinationCityCode","\"DestinationCityCode\"","ds"
"102cba5a2","MultiBurstMode","\"MultiBurstMode\"","ds"
"102cba5b1","MultiBurstImageWidth","\"MultiBurstImageWidth\"","ds"
"102cba5c6","MultiBurstImageHeight","\"MultiBurstImageHeight\"","ds"
"102cba5dc","Panorama","\"Panorama\"","ds"
"102cba5e5","LongExposureNoiseReduction","\"LongExposureNoiseReduction\"","ds"
"102cba600","HDR","\"HDR\"","ds"
"102cba604","MultiFrameNoiseReduction","\"MultiFrameNoiseReduction\"","ds"
"102cba61d","FileFormat","\"FileFormat\"","ds"
"102cba628","SonyModelID","\"SonyModelID\"","ds"
"102cba634","ColorReproduction","\"ColorReproduction\"","ds"
"102cba646","DynamicRangeOptimizer","\"DynamicRangeOptimizer\"","ds"
"102cba65c","MinoltaMakerNote","\"MinoltaMakerNote\"","ds"
"102cba66d","FullImageSize","\"FullImageSize\"","ds"
"102cba67b","AFIlluminator","\"AFIlluminator\"","ds"
"102cba689","Quality2","\"Quality2\"","ds"
"102cba692","FlashLevel","\"FlashLevel\"","ds"
"102cba69d","Anti-Blur","\"Anti-Blur\"","ds"
"102cba6a7","IntelligentAuto","\"IntelligentAuto\"","ds"
"102cba6b7","WhiteBalance2","\"WhiteBalance2\"","ds"
"102cba6c5","ResolutionMode","\"ResolutionMode\"","ds"
"102cba6d4","FocusSetting","\"FocusSetting\"","ds"
"102cba6e1","LensFocalRange","\"LensFocalRange\"","ds"
"102cba6f0","Shadow","\"Shadow\"","ds"
"102cba6f7","Highlight","\"Highlight\"","ds"
"102cba701","X3FillLight","\"X3FillLight\"","ds"
"102cba70d","ColorAdjustment","\"ColorAdjustment\"","ds"
"102cba71d","AdjustmentMode","\"AdjustmentMode\"","ds"
"102cba72c","AutoBracket","\"AutoBracket\"","ds"
"102cba738","ChrominanceNoiseReduction","\"ChrominanceNoiseReduction\"","ds"
"102cba752","LuminanceNoiseReduction","\"LuminanceNoiseReduction\"","ds"
"102cba76a","Calibration","\"Calibration\"","ds"
"102cba776","LensApertureRange","\"LensApertureRange\"","ds"
"102cba788","ExposureTime2","\"ExposureTime2\"","ds"
"102cba796","ExposureCompensation_SD1","\"ExposureCompensation_SD1\"","ds"
"102cba7af","Firmware_SD1","\"Firmware_SD1\"","ds"
"102cba7bc","BurstShot","\"BurstShot\"","ds"
"102cba7c6","ApplicationRecordVersion","\"ApplicationRecordVersion\"","ds"
"102cba7df","Application Record Version","\"Application Record Version\"","ds"
"102cba7fa","ObjectTypeReference","\"ObjectTypeReference\"","ds"
"102cba80e","Object Type Reference","\"Object Type Reference\"","ds"
"102cba824","ObjectAttributeReference","\"ObjectAttributeReference\"","ds"
"102cba83d","Object Attribute Reference","\"Object Attribute Reference\"","ds"
"102cba858","ObjectName","\"ObjectName\"","ds"
"102cba863","EditStatus","\"EditStatus\"","ds"
"102cba86e","Edit Status","\"Edit Status\"","ds"
"102cba87a","EditorialUpdate","\"EditorialUpdate\"","ds"
"102cba88a","Editorial Update","\"Editorial Update\"","ds"
"102cba89b","Urgency","\"Urgency\"","ds"
"102cba8a3","SubjectReference","\"SubjectReference\"","ds"
"102cba8b4","Subject Reference","\"Subject Reference\"","ds"
"102cba8c6","Category","\"Category\"","ds"
"102cba8cf","SupplementalCategories","\"SupplementalCategories\"","ds"
"102cba8e6","Supplemental Categories","\"Supplemental Categories\"","ds"
"102cba8fe","FixtureIdentifier","\"FixtureIdentifier\"","ds"
"102cba910","Fixture Identifier","\"Fixture Identifier\"","ds"
"102cba923","Keywords","\"Keywords\"","ds"
"102cba92c","ContentLocationCode","\"ContentLocationCode\"","ds"
"102cba940","Content Location Code","\"Content Location Code\"","ds"
"102cba956","ContentLocationName","\"ContentLocationName\"","ds"
"102cba96a","Content Location Name","\"Content Location Name\"","ds"
"102cba980","ReleaseDate","\"ReleaseDate\"","ds"
"102cba98c","Release Date","\"Release Date\"","ds"
"102cba999","ReleaseTime","\"ReleaseTime\"","ds"
"102cba9a5","Release Time","\"Release Time\"","ds"
"102cba9b2","ExpirationDate","\"ExpirationDate\"","ds"
"102cba9c1","Expiration Date","\"Expiration Date\"","ds"
"102cba9d1","ExpirationTime","\"ExpirationTime\"","ds"
"102cba9e0","Expiration Time","\"Expiration Time\"","ds"
"102cba9f0","SpecialInstructions","\"SpecialInstructions\"","ds"
"102cbaa04","Instructions","\"Instructions\"","ds"
"102cbaa11","ActionAdvised","\"ActionAdvised\"","ds"
"102cbaa1f","Action Advised","\"Action Advised\"","ds"
"102cbaa2e","ReferenceService","\"ReferenceService\"","ds"
"102cbaa3f","Reference Service","\"Reference Service\"","ds"
"102cbaa51","ReferenceDate","\"ReferenceDate\"","ds"
"102cbaa5f","Reference Date","\"Reference Date\"","ds"
"102cbaa6e","ReferenceNumber","\"ReferenceNumber\"","ds"
"102cbaa7e","Reference Number","\"Reference Number\"","ds"
"102cbaa8f","DateCreated","\"DateCreated\"","ds"
"102cbaa9b","Date Created","\"Date Created\"","ds"
"102cbaaa8","TimeCreated","\"TimeCreated\"","ds"
"102cbaab4","Time Created","\"Time Created\"","ds"
"102cbaac1","DigitalCreationDate","\"DigitalCreationDate\"","ds"
"102cbaad5","Digital Creation Date","\"Digital Creation Date\"","ds"
"102cbaaeb","DigitalCreationTime","\"DigitalCreationTime\"","ds"
"102cbaaff","Digital Creation Time","\"Digital Creation Time\"","ds"
"102cbab15","OriginatingProgram","\"OriginatingProgram\"","ds"
"102cbab28","Originating Program","\"Originating Program\"","ds"
"102cbab3c","ProgramVersion","\"ProgramVersion\"","ds"
"102cbab4b","Program Version","\"Program Version\"","ds"
"102cbab5b","ObjectCycle","\"ObjectCycle\"","ds"
"102cbab67","Object Cycle","\"Object Cycle\"","ds"
"102cbab74","By-line","\"By-line\"","ds"
"102cbab7c","Author","\"Author\"","ds"
"102cbab83","By-lineTitle","\"By-lineTitle\"","ds"
"102cbab90","Author's Position","\"Author's Position\"","ds"
"102cbaba2","SubLocation","\"SubLocation\"","ds"
"102cbabae","Sub-Location","\"Sub-Location\"","ds"
"102cbabbb","Province-State","\"Province-State\"","ds"
"102cbabca","State/Province","\"State/Province\"","ds"
"102cbabd9","Country-PrimaryLocationCode","\"Country-PrimaryLocationCode\"","ds"
"102cbabf5","Country Code","\"Country Code\"","ds"
"102cbac02","Country-PrimaryLocationName","\"Country-PrimaryLocationName\"","ds"
"102cbac1e","Country Name","\"Country Name\"","ds"
"102cbac2b","OriginalTransmissionReference","\"OriginalTransmissionReference\"","ds"
"102cbac49","Transmission Reference","\"Transmission Reference\"","ds"
"102cbac60","Headline","\"Headline\"","ds"
"102cbac69","Credit","\"Credit\"","ds"
"102cbac70","Source","\"Source\"","ds"
"102cbac77","CopyrightNotice","\"CopyrightNotice\"","ds"
"102cbac87","Copyright Notice","\"Copyright Notice\"","ds"
"102cbac98","Contact","\"Contact\"","ds"
"102cbaca0","Caption-Abstract","\"Caption-Abstract\"","ds"
"102cbacb1","Caption","\"Caption\"","ds"
"102cbacb9","Writer-Editor","\"Writer-Editor\"","ds"
"102cbacc7","Caption Writer","\"Caption Writer\"","ds"
"102cbacd6","RasterizedCaption","\"RasterizedCaption\"","ds"
"102cbace8","Rasterized Caption","\"Rasterized Caption\"","ds"
"102cbacfb","ImageType","\"ImageType\"","ds"
"102cbad05","Image Type","\"Image Type\"","ds"
"102cbad10","ImageOrientation","\"ImageOrientation\"","ds"
"102cbad21","Image Orientation","\"Image Orientation\"","ds"
"102cbad33","LanguageIdentifier","\"LanguageIdentifier\"","ds"
"102cbad46","Language Identifier","\"Language Identifier\"","ds"
"102cbad5a","AudioType","\"AudioType\"","ds"
"102cbad64","Audio Type","\"Audio Type\"","ds"
"102cbad6f","AudioSamplingRate","\"AudioSamplingRate\"","ds"
"102cbad81","Audio Sampling Rate","\"Audio Sampling Rate\"","ds"
"102cbad95","AudioSamplingResolution","\"AudioSamplingResolution\"","ds"
"102cbadad","Audio Sampling Resolution","\"Audio Sampling Resolution\"","ds"
"102cbadc7","AudioDuration","\"AudioDuration\"","ds"
"102cbadd5","Audio Duration","\"Audio Duration\"","ds"
"102cbade4","AudioOutcue","\"AudioOutcue\"","ds"
"102cbadf0","Audio Outcue","\"Audio Outcue\"","ds"
"102cbadfd","JobID","\"JobID\"","ds"
"102cbae03","Job ID","\"Job ID\"","ds"
"102cbae0a","MasterDocumentID","\"MasterDocumentID\"","ds"
"102cbae1b","Master Document ID","\"Master Document ID\"","ds"
"102cbae2e","ShortDocumentID","\"ShortDocumentID\"","ds"
"102cbae3e","Short Document ID","\"Short Document ID\"","ds"
"102cbae50","UniqueDocumentID","\"UniqueDocumentID\"","ds"
"102cbae61","Unique Document ID","\"Unique Document ID\"","ds"
"102cbae74","OwnerID","\"OwnerID\"","ds"
"102cbae7c","Owner ID","\"Owner ID\"","ds"
"102cbae85","ObjectPreviewFileFormat","\"ObjectPreviewFileFormat\"","ds"
"102cbae9d","Object Preview File Format","\"Object Preview File Format\"","ds"
"102cbaeb8","ObjectPreviewFileVersion","\"ObjectPreviewFileVersion\"","ds"
"102cbaed1","Object Preview File Version","\"Object Preview File Version\"","ds"
"102cbaeed","ObjectPreviewData","\"ObjectPreviewData\"","ds"
"102cbaeff","Prefs","\"Prefs\"","ds"
"102cbaf05","PhotoMechanic preferences","\"PhotoMechanic preferences\"","ds"
"102cbaf1f","ClassifyState","\"ClassifyState\"","ds"
"102cbaf2d","Classify State","\"Classify State\"","ds"
"102cbaf3c","SimilarityIndex","\"SimilarityIndex\"","ds"
"102cbaf4c","Similarity Index","\"Similarity Index\"","ds"
"102cbaf5d","DocumentNotes","\"DocumentNotes\"","ds"
"102cbaf6b","Document Notes","\"Document Notes\"","ds"
"102cbaf7a","DocumentHistory","\"DocumentHistory\"","ds"
"102cbaf8a","Document History","\"Document History\"","ds"
"102cbaf9b","ExifCameraInfo","\"ExifCameraInfo\"","ds"
"102cbafaa","Exif Camera Info","\"Exif Camera Info\"","ds"
"102cbafbb","GeoPixelScale","\"GeoPixelScale\"","ds"
"102cbafc9","Intergraph TransformationMatrix","\"Intergraph TransformationMatrix\"","ds"
"102cbafe9","GeoTiePoints","\"GeoTiePoints\"","ds"
"102cbaff6","JPL Carto IFD offset","\"JPL Carto IFD offset\"","ds"
"102cbb00b","GeoTransformationMatrix","\"GeoTransformationMatrix\"","ds"
"102cbb023","GeoKeyDirectory","\"GeoKeyDirectory\"","ds"
"102cbb033","GeoDoubleParams","\"GeoDoubleParams\"","ds"
"102cbb043","GeoASCIIParams","\"GeoASCIIParams\"","ds"
"102cbb052","LogicalWidth","\"LogicalWidth\"","ds"
"102cbb05f","Logical width","\"Logical width\"","ds"
"102cbb06d","LogicalHeight","\"LogicalHeight\"","ds"
"102cbb07b","Logical height","\"Logical height\"","ds"
"102cbb08a","GlobalPalette","\"GlobalPalette\"","ds"
"102cbb098","Global Palette","\"Global Palette\"","ds"
"102cbb0a7","Loop","\"Loop\"","ds"
"102cbb0ac","loop","\"loop\"","ds"
"102cbb0b1","FrameLeft","\"FrameLeft\"","ds"
"102cbb0bb","Frame left","\"Frame left\"","ds"
"102cbb0c6","FrameTop","\"FrameTop\"","ds"
"102cbb0cf","Frame top","\"Frame top\"","ds"
"102cbb0d9","NoLocalPalette","\"NoLocalPalette\"","ds"
"102cbb0e8","No Local Palette","\"No Local Palette\"","ds"
"102cbb0f9","Interlaced","\"Interlaced\"","ds"
"102cbb104","FrameTime","\"FrameTime\"","ds"
"102cbb10e","Frame display time","\"Frame display time\"","ds"
"102cbb121","DisposalMethod","\"DisposalMethod\"","ds"
"102cbb130","Frame disposal method","\"Frame disposal method\"","ds"
"102cbb146","generic","\"generic\"","ds"
"102cbb14e","xinput","\"xinput\"","ds"
"102cbb155","4c05c405","\"4c05c405\"","ds"
"102cbb15e","25090500","\"25090500\"","ds"
"102cbb167","4c056802","\"4c056802\"","ds"
"102cbb170","88880803","\"88880803\"","ds"
"102cbb179","vibration","\"vibration\"","ds"
"102cbb183","FreeImage_Aligned_Malloc","\"FreeImage_Aligned_Malloc\"","ds"
"102cbb19c","/Volumes/TOSHIBA_EXT/HLM2/MACDONALDS/Silverware/Src/Platforms/Mac/libFreeimage/FreeImage/BitmapAccess.cpp","\"/Volumes/TOSHIBA_EXT/HLM2/MACDONALDS/Silverware/Src/Platforms/Mac/libFreeimage/FreeImage/BitmapAccess.cpp\"","ds"
"102cbb206","alignment == FIBITMAP_ALIGNMENT","\"alignment == FIBITMAP_ALIGNMENT\"","ds"
"102cbb226","PhotometricInterpretation","\"PhotometricInterpretation\"","ds"
"102cbb240","Invalid data count for tag '%s'","\"Invalid data count for tag '%s'\"","ds"
"102cbb260","20150418","\"20150418\"","ds"
"102cbb269","rb","\"rb\"","ds"
"102cbb26c","wb","\"wb\"","ds"
"102cbb26f","LodePNG","\"LodePNG\"","ds"
"102cbb277","no error\, everything went ok","\"no error\, everything went ok\"","ds"
"102cbb294","nothing done yet","\"nothing done yet\"","ds"
"102cbb2a5","end of input memory reached without huffman end code","\"end of input memory reached without huffman end code\"","ds"
"102cbb2da","error in code tree made it jump outside of huffman tree","\"error in code tree made it jump outside of huffman tree\"","ds"
"102cbb312","problem while processing dynamic deflate block","\"problem while processing dynamic deflate block\"","ds"
"102cbb341","unexisting code while processing dynamic deflate block","\"unexisting code while processing dynamic deflate block\"","ds"
"102cbb378","end of out buffer memory reached while inflating","\"end of out buffer memory reached while inflating\"","ds"
"102cbb3a9","invalid distance code while inflating","\"invalid distance code while inflating\"","ds"
"102cbb3cf","invalid deflate block BTYPE encountered while decoding","\"invalid deflate block BTYPE encountered while decoding\"","ds"
"102cbb406","NLEN is not ones complement of LEN in a deflate block","\"NLEN is not ones complement of LEN in a deflate block\"","ds"
"102cbb43c","end of in buffer memory reached while inflating","\"end of in buffer memory reached while inflating\"","ds"
"102cbb46c","invalid FCHECK in zlib header","\"invalid FCHECK in zlib header\"","ds"
"102cbb48a","invalid compression method in zlib header","\"invalid compression method in zlib header\"","ds"
"102cbb4b4","FDICT encountered in zlib header while it's not used for PNG","\"FDICT encountered in zlib header while it's not used for PNG\"","ds"
"102cbb4f1","PNG file is smaller than a PNG header","\"PNG file is smaller than a PNG header\"","ds"
"102cbb517","incorrect PNG signature\, it's no PNG or corrupted","\"incorrect PNG signature\, it's no PNG or corrupted\"","ds"
"102cbb549","first chunk is not the header chunk","\"first chunk is not the header chunk\"","ds"
"102cbb56d","chunk length too large\, chunk broken off at end of file","\"chunk length too large\, chunk broken off at end of file\"","ds"
"102cbb5a5","illegal PNG color type or bpp","\"illegal PNG color type or bpp\"","ds"
"102cbb5c3","illegal PNG compression method","\"illegal PNG compression method\"","ds"
"102cbb5e2","illegal PNG filter method","\"illegal PNG filter method\"","ds"
"102cbb5fc","illegal PNG interlace method","\"illegal PNG interlace method\"","ds"
"102cbb619","chunk length of a chunk is too large or the chunk too small","\"chunk length of a chunk is too large or the chunk too small\"","ds"
"102cbb655","illegal PNG filter type encountered","\"illegal PNG filter type encountered\"","ds"
"102cbb679","illegal bit depth for this color type given","\"illegal bit depth for this color type given\"","ds"
"102cbb6a5","the palette is too big","\"the palette is too big\"","ds"
"102cbb6bc","more palette alpha values given in tRNS chunk than there are colors in the palette","\"more palette alpha values given in tRNS chunk than there are colors in the palette\"","ds"
"102cbb70f","tRNS chunk has wrong size for greyscale image","\"tRNS chunk has wrong size for greyscale image\"","ds"
"102cbb73d","tRNS chunk has wrong size for RGB image","\"tRNS chunk has wrong size for RGB image\"","ds"
"102cbb765","tRNS chunk appeared while it was not allowed for this color type","\"tRNS chunk appeared while it was not allowed for this color type\"","ds"
"102cbb7a6","bKGD chunk has wrong size for palette image","\"bKGD chunk has wrong size for palette image\"","ds"
"102cbb7d2","bKGD chunk has wrong size for greyscale image","\"bKGD chunk has wrong size for greyscale image\"","ds"
"102cbb800","bKGD chunk has wrong size for RGB image","\"bKGD chunk has wrong size for RGB image\"","ds"
"102cbb828","empty input or file doesn't exist","\"empty input or file doesn't exist\"","ds"
"102cbb84a","jumped past memory while generating dynamic huffman tree","\"jumped past memory while generating dynamic huffman tree\"","ds"
"102cbb883","jumped past memory while inflating huffman block","\"jumped past memory while inflating huffman block\"","ds"
"102cbb8b4","jumped past memory while inflating","\"jumped past memory while inflating\"","ds"
"102cbb8d7","size of zlib data too small","\"size of zlib data too small\"","ds"
"102cbb8f3","repeat symbol in tree while there was no value symbol yet","\"repeat symbol in tree while there was no value symbol yet\"","ds"
